booking_date,value_date,amount,currency,counterparty,memo,reference,balance
2026-08-22,2026-08-22,-189.89,CHF,Throughput Vendor 9 AG,Throughput payment 889,THR-889,50889.89
2026-08-23,2026-08-23,1140.90,CHF,Throughput Vendor 10 AG,Throughput payment 890,THR-890,50890.90
2026-08-24,2026-08-24,-191.91,CHF,Throughput Vendor 11 AG,Throughput payment 891,THR-891,50891.91
2026-08-25,2026-08-25,-192.92,CHF,Throughput Vendor 12 AG,Throughput payment 892,THR-892,50892.92
2026-08-26,2026-08-26,-193.93,CHF,Throughput Vendor 13 AG,Throughput payment 893,THR-893,50893.93
2026-08-27,2026-08-27,-194.94,CHF,Throughput Vendor 14 AG,Throughput payment 894,THR-894,50894.94
2026-08-28,2026-08-28,1145.95,CHF,Throughput Vendor 15 AG,Throughput payment 895,THR-895,50895.95
2026-09-01,2026-09-01,-196.96,CHF,Throughput Vendor 16 AG,Throughput payment 896,THR-896,50896.96
2026-09-02,2026-09-02,-197.97,CHF,Throughput Vendor 17 AG,Throughput payment 897,THR-897,50897.97
2026-09-03,2026-09-03,-198.98,CHF,Throughput Vendor 18 AG,Throughput payment 898,THR-898,50898.98
2026-09-04,2026-09-04,-199.99,CHF,Throughput Vendor 19 AG,Throughput payment 899,THR-899,50899.99
2026-09-05,2026-09-05,1150.00,CHF,Throughput Vendor 20 AG,Throughput payment 900,THR-900,50900.00
2026-09-06,2026-09-06,-21.01,CHF,Throughput Vendor 21 AG,Throughput payment 901,THR-901,50901.01
2026-09-07,2026-09-07,-22.02,CHF,Throughput Vendor 22 AG,Throughput payment 902,THR-902,50902.02
2026-09-08,2026-09-08,-23.03,CHF,Throughput Vendor 23 AG,Throughput payment 903,THR-903,50903.03
2026-09-09,2026-09-09,-24.04,CHF,Throughput Vendor 24 AG,Throughput payment 904,THR-904,50904.04
2026-09-10,2026-09-10,1155.05,CHF,Throughput Vendor 25 AG,Throughput payment 905,THR-905,50905.05
2026-09-11,2026-09-11,-26.06,CHF,Throughput Vendor 26 AG,Throughput payment 906,THR-906,50906.06
2026-09-12,2026-09-12,-27.07,CHF,Throughput Vendor 27 AG,Throughput payment 907,THR-907,50907.07
2026-09-13,2026-09-13,-28.08,CHF,Throughput Vendor 28 AG,Throughput payment 908,THR-908,50908.08
2026-09-14,2026-09-14,-29.09,CHF,Throughput Vendor 29 AG,Throughput payment 909,THR-909,50909.09
2026-09-15,2026-09-15,1160.10,CHF,Throughput Vendor 30 AG,Throughput payment 910,THR-910,50910.10
2026-09-16,2026-09-16,-31.11,CHF,Throughput Vendor 31 AG,Throughput payment 911,THR-911,50911.11
2026-09-17,2026-09-17,-32.12,CHF,Throughput Vendor 32 AG,Throughput payment 912,THR-912,50912.12
2026-09-18,2026-09-18,-33.13,CHF,Throughput Vendor 33 AG,Throughput payment 913,THR-913,50913.13
2026-09-19,2026-09-19,-34.14,CHF,Throughput Vendor 34 AG,Throughput payment 914,THR-914,50914.14
2026-09-20,2026-09-20,1165.15,CHF,Throughput Vendor 35 AG,Throughput payment 915,THR-915,50915.15
2026-09-21,2026-09-21,-36.16,CHF,Throughput Vendor 36 AG,Throughput payment 916,THR-916,50916.16
2026-09-22,2026-09-22,-37.17,CHF,Throughput Vendor 37 AG,Throughput payment 917,THR-917,50917.17
2026-09-23,2026-09-23,-38.18,CHF,Throughput Vendor 38 AG,Throughput payment 918,THR-918,50918.18
2026-09-24,2026-09-24,-39.19,CHF,Throughput Vendor 39 AG,Throughput payment 919,THR-919,50919.19
2026-09-25,2026-09-25,1170.20,CHF,Throughput Vendor 40 AG,Throughput payment 920,THR-920,50920.20
2026-09-26,2026-09-26,-41.21,CHF,Throughput Vendor 41 AG,Throughput payment 921,THR-921,50921.21
2026-09-27,2026-09-27,-42.22,CHF,Throughput Vendor 42 AG,Throughput payment 922,THR-922,50922.22
2026-09-28,2026-09-28,-43.23,CHF,Throughput Vendor 43 AG,Throughput payment 923,THR-923,50923.23
2026-10-01,2026-10-01,-44.24,CHF,Throughput Vendor 44 AG,Throughput payment 924,THR-924,50924.24
2026-10-02,2026-10-02,1175.25,CHF,Throughput Vendor 45 AG,Throughput payment 925,THR-925,50925.25
2026-10-03,2026-10-03,-46.26,CHF,Throughput Vendor 46 AG,Throughput payment 926,THR-926,50926.26
2026-10-04,2026-10-04,-47.27,CHF,Throughput Vendor 47 AG,Throughput payment 927,THR-927,50927.27
2026-10-05,2026-10-05,-48.28,CHF,Throughput Vendor 48 AG,Throughput payment 928,THR-928,50928.28
2026-10-06,2026-10-06,-49.29,CHF,Throughput Vendor 49 AG,Throughput payment 929,THR-929,50929.29
2026-10-07,2026-10-07,1180.30,CHF,Throughput Vendor 50 AG,Throughput payment 930,THR-930,50930.30
2026-10-08,2026-10-08,-51.31,CHF,Throughput Vendor 51 AG,Throughput payment 931,THR-931,50931.31
2026-10-09,2026-10-09,-52.32,CHF,Throughput Vendor 52 AG,Throughput payment 932,THR-932,50932.32
2026-10-10,2026-10-10,-53.33,CHF,Throughput Vendor 53 AG,Throughput payment 933,THR-933,50933.33
2026-10-11,2026-10-11,-54.34,CHF,Throughput Vendor 54 AG,Throughput payment 934,THR-934,50934.34
2026-10-12,2026-10-12,1185.35,CHF,Throughput Vendor 55 AG,Throughput payment 935,THR-935,50935.35
2026-10-13,2026-10-13,-56.36,CHF,Throughput Vendor 56 AG,Throughput payment 936,THR-936,50936.36
2026-10-14,2026-10-14,-57.37,CHF,Throughput Vendor 57 AG,Throughput payment 937,THR-937,50937.37
2026-10-15,2026-10-15,-58.38,CHF,Throughput Vendor 58 AG,Throughput payment 938,THR-938,50938.38
2026-10-16,2026-10-16,-59.39,CHF,Throughput Vendor 59 AG,Throughput payment 939,THR-939,50939.39
2026-10-17,2026-10-17,1190.40,CHF,Throughput Vendor 60 AG,Throughput payment 940,THR-940,50940.40
2026-10-18,2026-10-18,-61.41,CHF,Throughput Vendor 61 AG,Throughput payment 941,THR-941,50941.41
2026-10-19,2026-10-19,-62.42,CHF,Throughput Vendor 62 AG,Throughput payment 942,THR-942,50942.42
2026-10-20,2026-10-20,-63.43,CHF,Throughput Vendor 63 AG,Throughput payment 943,THR-943,50943.43
2026-10-21,2026-10-21,-64.44,CHF,Throughput Vendor 64 AG,Throughput payment 944,THR-944,50944.44
2026-10-22,2026-10-22,1195.45,CHF,Throughput Vendor 65 AG,Throughput payment 945,THR-945,50945.45
2026-10-23,2026-10-23,-66.46,CHF,Throughput Vendor 66 AG,Throughput payment 946,THR-946,50946.46
2026-10-24,2026-10-24,-67.47,CHF,Throughput Vendor 67 AG,Throughput payment 947,THR-947,50947.47
2026-10-25,2026-10-25,-68.48,CHF,Throughput Vendor 68 AG,Throughput payment 948,THR-948,50948.48
2026-10-26,2026-10-26,-69.49,CHF,Throughput Vendor 69 AG,Throughput payment 949,THR-949,50949.49
2026-10-27,2026-10-27,1200.50,CHF,Throughput Vendor 70 AG,Throughput payment 950,THR-950,50950.50
2026-10-28,2026-10-28,-71.51,CHF,Throughput Vendor 71 AG,Throughput payment 951,THR-951,50951.51
2026-11-01,2026-11-01,-72.52,CHF,Throughput Vendor 72 AG,Throughput payment 952,THR-952,50952.52
2026-11-02,2026-11-02,-73.53,CHF,Throughput Vendor 73 AG,Throughput payment 953,THR-953,50953.53
2026-11-03,2026-11-03,-74.54,CHF,Throughput Vendor 74 AG,Throughput payment 954,THR-954,50954.54
2026-11-04,2026-11-04,1205.55,CHF,Throughput Vendor 75 AG,Throughput payment 955,THR-955,50955.55
2026-11-05,2026-11-05,-76.56,CHF,Throughput Vendor 76 AG,Throughput payment 956,THR-956,50956.56
2026-11-06,2026-11-06,-77.57,CHF,Throughput Vendor 77 AG,Throughput payment 957,THR-957,50957.57
2026-11-07,2026-11-07,-78.58,CHF,Throughput Vendor 78 AG,Throughput payment 958,THR-958,50958.58
2026-11-08,2026-11-08,-79.59,CHF,Throughput Vendor 79 AG,Throughput payment 959,THR-959,50959.59
2026-11-09,2026-11-09,1210.60,CHF,Throughput Vendor 0 AG,Throughput payment 960,THR-960,50960.60
2026-11-10,2026-11-10,-81.61,CHF,Throughput Vendor 1 AG,Throughput payment 961,THR-961,50961.61
2026-11-11,2026-11-11,-82.62,CHF,Throughput Vendor 2 AG,Throughput payment 962,THR-962,50962.62
2026-11-12,2026-11-12,-83.63,CHF,Throughput Vendor 3 AG,Throughput payment 963,THR-963,50963.63
2026-11-13,2026-11-13,-84.64,CHF,Throughput Vendor 4 AG,Throughput payment 964,THR-964,50964.64
2026-11-14,2026-11-14,1215.65,CHF,Throughput Vendor 5 AG,Throughput payment 965,THR-965,50965.65
2026-11-15,2026-11-15,-86.66,CHF,Throughput Vendor 6 AG,Throughput payment 966,THR-966,50966.66
2026-11-16,2026-11-16,-87.67,CHF,Throughput Vendor 7 AG,Throughput payment 967,THR-967,50967.67
2026-11-17,2026-11-17,-88.68,CHF,Throughput Vendor 8 AG,Throughput payment 968,THR-968,50968.68
2026-11-18,2026-11-18,-89.69,CHF,Throughput Vendor 9 AG,Throughput payment 969,THR-969,50969.69
2026-11-19,2026-11-19,1220.70,CHF,Throughput Vendor 10 AG,Throughput payment 970,THR-970,50970.70
2026-11-20,2026-11-20,-91.71,CHF,Throughput Vendor 11 AG,Throughput payment 971,THR-971,50971.71
2026-11-21,2026-11-21,-92.72,CHF,Throughput Vendor 12 AG,Throughput payment 972,THR-972,50972.72
2026-11-22,2026-11-22,-93.73,CHF,Throughput Vendor 13 AG,Throughput payment 973,THR-973,50973.73
2026-11-23,2026-11-23,-94.74,CHF,Throughput Vendor 14 AG,Throughput payment 974,THR-974,50974.74
2026-11-24,2026-11-24,1225.75,CHF,Throughput Vendor 15 AG,Throughput payment 975,THR-975,50975.75
2026-11-25,2026-11-25,-96.76,CHF,Throughput Vendor 16 AG,Throughput payment 976,THR-976,50976.76
2026-11-26,2026-11-26,-97.77,CHF,Throughput Vendor 17 AG,Throughput payment 977,THR-977,50977.77
2026-11-27,2026-11-27,-98.78,CHF,Throughput Vendor 18 AG,Throughput payment 978,THR-978,50978.78
2026-11-28,2026-11-28,-99.79,CHF,Throughput Vendor 19 AG,Throughput payment 979,THR-979,50979.79
2026-12-01,2026-12-01,1230.80,CHF,Throughput Vendor 20 AG,Throughput payment 980,THR-980,50980.80
2026-12-02,2026-12-02,-101.81,CHF,Throughput Vendor 21 AG,Throughput payment 981,THR-981,50981.81
2026-12-03,2026-12-03,-102.82,CHF,Throughput Vendor 22 AG,Throughput payment 982,THR-982,50982.82
2026-12-04,2026-12-04,-103.83,CHF,Throughput Vendor 23 AG,Throughput payment 983,THR-983,50983.83
2026-12-05,2026-12-05,-104.84,CHF,Throughput Vendor 24 AG,Throughput payment 984,THR-984,50984.84
2026-12-06,2026-12-06,1235.85,CHF,Throughput Vendor 25 AG,Throughput payment 985,THR-985,50985.85
2026-12-07,2026-12-07,-106.86,CHF,Throughput Vendor 26 AG,Throughput payment 986,THR-986,50986.86
2026-12-08,2026-12-08,-107.87,CHF,Throughput Vendor 27 AG,Throughput payment 987,THR-987,50987.87
2026-12-09,2026-12-09,-108.88,CHF,Throughput Vendor 28 AG,Throughput payment 988,THR-988,50988.88
2026-12-10,2026-12-10,-109.89,CHF,Throughput Vendor 29 AG,Throughput payment 989,THR-989,50989.89
2026-12-11,2026-12-11,1240.90,CHF,Throughput Vendor 30 AG,Throughput payment 990,THR-990,50990.90
2026-12-12,2026-12-12,-111.91,CHF,Throughput Vendor 31 AG,Throughput payment 991,THR-991,50991.91
2026-12-13,2026-12-13,-112.92,CHF,Throughput Vendor 32 AG,Throughput payment 992,THR-992,50992.92
2026-12-14,2026-12-14,-113.93,CHF,Throughput Vendor 33 AG,Throughput payment 993,THR-993,50993.93
2026-12-15,2026-12-15,-114.94,CHF,Throughput Vendor 34 AG,Throughput payment 994,THR-994,50994.94
2026-12-16,2026-12-16,1245.95,CHF,Throughput Vendor 35 AG,Throughput payment 995,THR-995,50995.95
2026-12-17,2026-12-17,-116.96,CHF,Throughput Vendor 36 AG,Throughput payment 996,THR-996,50996.96
2026-12-18,2026-12-18,-117.97,CHF,Throughput Vendor 37 AG,Throughput payment 997,THR-997,50997.97
2026-12-19,2026-12-19,-118.98,CHF,Throughput Vendor 38 AG,Throughput payment 998,THR-998,50998.98
2026-12-20,2026-12-20,-119.99,CHF,Throughput Vendor 39 AG,Throughput payment 999,THR-999,50999.99
2026-12-21,2026-12-21,1000.00,CHF,Throughput Vendor 40 AG,Throughput payment 1000,THR-1000,51000.00
2026-12-22,2026-12-22,-121.01,CHF,Throughput Vendor 41 AG,Throughput payment 1001,THR-1001,51001.01
2026-12-23,2026-12-23,-122.02,CHF,Throughput Vendor 42 AG,Throughput payment 1002,THR-1002,51002.02
2026-12-24,2026-12-24,-123.03,CHF,Throughput Vendor 43 AG,Throughput payment 1003,THR-1003,51003.03
2026-12-25,2026-12-25,-124.04,CHF,Throughput Vendor 44 AG,Throughput payment 1004,THR-1004,51004.04
2026-12-26,2026-12-26,1005.05,CHF,Throughput Vendor 45 AG,Throughput payment 1005,THR-1005,51005.05
2026-12-27,2026-12-27,-126.06,CHF,Throughput Vendor 46 AG,Throughput payment 1006,THR-1006,51006.06
2026-12-28,2026-12-28,-127.07,CHF,Throughput Vendor 47 AG,Throughput payment 1007,THR-1007,51007.07
2026-01-01,2026-01-01,-128.08,CHF,Throughput Vendor 48 AG,Throughput payment 1008,THR-1008,51008.08
2026-01-02,2026-01-02,-129.09,CHF,Throughput Vendor 49 AG,Throughput payment 1009,THR-1009,51009.09
2026-01-03,2026-01-03,1010.10,CHF,Throughput Vendor 50 AG,Throughput payment 1010,THR-1010,51010.10
2026-01-04,2026-01-04,-131.11,CHF,Throughput Vendor 51 AG,Throughput payment 1011,THR-1011,51011.11
2026-01-05,2026-01-05,-132.12,CHF,Throughput Vendor 52 AG,Throughput payment 1012,THR-1012,51012.12
2026-01-06,2026-01-06,-133.13,CHF,Throughput Vendor 53 AG,Throughput payment 1013,THR-1013,51013.13
2026-01-07,2026-01-07,-134.14,CHF,Throughput Vendor 54 AG,Throughput payment 1014,THR-1014,51014.14
2026-01-08,2026-01-08,1015.15,CHF,Throughput Vendor 55 AG,Throughput payment 1015,THR-1015,51015.15
2026-01-09,2026-01-09,-136.16,CHF,Throughput Vendor 56 AG,Throughput payment 1016,THR-1016,51016.16
2026-01-10,2026-01-10,-137.17,CHF,Throughput Vendor 57 AG,Throughput payment 1017,THR-1017,51017.17
2026-01-11,2026-01-11,-138.18,CHF,Throughput Vendor 58 AG,Throughput payment 1018,THR-1018,51018.18
2026-01-12,2026-01-12,-139.19,CHF,Throughput Vendor 59 AG,Throughput payment 1019,THR-1019,51019.19
2026-01-13,2026-01-13,1020.20,CHF,Throughput Vendor 60 AG,Throughput payment 1020,THR-1020,51020.20
2026-01-14,2026-01-14,-141.21,CHF,Throughput Vendor 61 AG,Throughput payment 1021,THR-1021,51021.21
2026-01-15,2026-01-15,-142.22,CHF,Throughput Vendor 62 AG,Throughput payment 1022,THR-1022,51022.22
2026-01-16,2026-01-16,-143.23,CHF,Throughput Vendor 63 AG,Throughput payment 1023,THR-1023,51023.23
2026-01-17,2026-01-17,-144.24,CHF,Throughput Vendor 64 AG,Throughput payment 1024,THR-1024,51024.24
2026-01-18,2026-01-18,1025.25,CHF,Throughput Vendor 65 AG,Throughput payment 1025,THR-1025,51025.25
2026-01-19,2026-01-19,-146.26,CHF,Throughput Vendor 66 AG,Throughput payment 1026,THR-1026,51026.26
2026-01-20,2026-01-20,-147.27,CHF,Throughput Vendor 67 AG,Throughput payment 1027,THR-1027,51027.27
2026-01-21,2026-01-21,-148.28,CHF,Throughput Vendor 68 AG,Throughput payment 1028,THR-1028,51028.28
2026-01-22,2026-01-22,-149.29,CHF,Throughput Vendor 69 AG,Throughput payment 1029,THR-1029,51029.29
2026-01-23,2026-01-23,1030.30,CHF,Throughput Vendor 70 AG,Throughput payment 1030,THR-1030,51030.30
2026-01-24,2026-01-24,-151.31,CHF,Throughput Vendor 71 AG,Throughput payment 1031,THR-1031,51031.31
2026-01-25,2026-01-25,-152.32,CHF,Throughput Vendor 72 AG,Throughput payment 1032,THR-1032,51032.32
2026-01-26,2026-01-26,-153.33,CHF,Throughput Vendor 73 AG,Throughput payment 1033,THR-1033,51033.33
2026-01-27,2026-01-27,-154.34,CHF,Throughput Vendor 74 AG,Throughput payment 1034,THR-1034,51034.34
2026-01-28,2026-01-28,1035.35,CHF,Throughput Vendor 75 AG,Throughput payment 1035,THR-1035,51035.35
2026-02-01,2026-02-01,-156.36,CHF,Throughput Vendor 76 AG,Throughput payment 1036,THR-1036,51036.36
2026-02-02,2026-02-02,-157.37,CHF,Throughput Vendor 77 AG,Throughput payment 1037,THR-1037,51037.37
2026-02-03,2026-02-03,-158.38,CHF,Throughput Vendor 78 AG,Throughput payment 1038,THR-1038,51038.38
2026-02-04,2026-02-04,-159.39,CHF,Throughput Vendor 79 AG,Throughput payment 1039,THR-1039,51039.39
2026-02-05,2026-02-05,1040.40,CHF,Throughput Vendor 0 AG,Throughput payment 1040,THR-1040,51040.40
2026-02-06,2026-02-06,-161.41,CHF,Throughput Vendor 1 AG,Throughput payment 1041,THR-1041,51041.41
2026-02-07,2026-02-07,-162.42,CHF,Throughput Vendor 2 AG,Throughput payment 1042,THR-1042,51042.42
2026-02-08,2026-02-08,-163.43,CHF,Throughput Vendor 3 AG,Throughput payment 1043,THR-1043,51043.43
2026-02-09,2026-02-09,-164.44,CHF,Throughput Vendor 4 AG,Throughput payment 1044,THR-1044,51044.44
2026-02-10,2026-02-10,1045.45,CHF,Throughput Vendor 5 AG,Throughput payment 1045,THR-1045,51045.45
2026-02-11,2026-02-11,-166.46,CHF,Throughput Vendor 6 AG,Throughput payment 1046,THR-1046,51046.46
2026-02-12,2026-02-12,-167.47,CHF,Throughput Vendor 7 AG,Throughput payment 1047,THR-1047,51047.47
2026-02-13,2026-02-13,-168.48,CHF,Throughput Vendor 8 AG,Throughput payment 1048,THR-1048,51048.48
2026-02-14,2026-02-14,-169.49,CHF,Throughput Vendor 9 AG,Throughput payment 1049,THR-1049,51049.49
2026-02-15,2026-02-15,1050.50,CHF,Throughput Vendor 10 AG,Throughput payment 1050,THR-1050,51050.50
2026-02-16,2026-02-16,-171.51,CHF,Throughput Vendor 11 AG,Throughput payment 1051,THR-1051,51051.51
2026-02-17,2026-02-17,-172.52,CHF,Throughput Vendor 12 AG,Throughput payment 1052,THR-1052,51052.52
2026-02-18,2026-02-18,-173.53,CHF,Throughput Vendor 13 AG,Throughput payment 1053,THR-1053,51053.53
2026-02-19,2026-02-19,-174.54,CHF,Throughput Vendor 14 AG,Throughput payment 1054,THR-1054,51054.54
2026-02-20,2026-02-20,1055.55,CHF,Throughput Vendor 15 AG,Throughput payment 1055,THR-1055,51055.55
2026-02-21,2026-02-21,-176.56,CHF,Throughput Vendor 16 AG,Throughput payment 1056,THR-1056,51056.56
2026-02-22,2026-02-22,-177.57,CHF,Throughput Vendor 17 AG,Throughput payment 1057,THR-1057,51057.57
2026-02-23,2026-02-23,-178.58,CHF,Throughput Vendor 18 AG,Throughput payment 1058,THR-1058,51058.58
2026-02-24,2026-02-24,-179.59,CHF,Throughput Vendor 19 AG,Throughput payment 1059,THR-1059,51059.59
2026-02-25,2026-02-25,1060.60,CHF,Throughput Vendor 20 AG,Throughput payment 1060,THR-1060,51060.60
2026-02-26,2026-02-26,-181.61,CHF,Throughput Vendor 21 AG,Throughput payment 1061,THR-1061,51061.61
2026-02-27,2026-02-27,-182.62,CHF,Throughput Vendor 22 AG,Throughput payment 1062,THR-1062,51062.62
2026-02-28,2026-02-28,-183.63,CHF,Throughput Vendor 23 AG,Throughput payment 1063,THR-1063,51063.63
2026-03-01,2026-03-01,-184.64,CHF,Throughput Vendor 24 AG,Throughput payment 1064,THR-1064,51064.64
2026-03-02,2026-03-02,1065.65,CHF,Throughput Vendor 25 AG,Throughput payment 1065,THR-1065,51065.65
2026-03-03,2026-03-03,-186.66,CHF,Throughput Vendor 26 AG,Throughput payment 1066,THR-1066,51066.66
2026-03-04,2026-03-04,-187.67,CHF,Throughput Vendor 27 AG,Throughput payment 1067,THR-1067,51067.67
2026-03-05,2026-03-05,-188.68,CHF,Throughput Vendor 28 AG,Throughput payment 1068,THR-1068,51068.68
2026-03-06,2026-03-06,-189.69,CHF,Throughput Vendor 29 AG,Throughput payment 1069,THR-1069,51069.69
2026-03-07,2026-03-07,1070.70,CHF,Throughput Vendor 30 AG,Throughput payment 1070,THR-1070,51070.70
2026-03-08,2026-03-08,-191.71,CHF,Throughput Vendor 31 AG,Throughput payment 1071,THR-1071,51071.71
2026-03-09,2026-03-09,-192.72,CHF,Throughput Vendor 32 AG,Throughput payment 1072,THR-1072,51072.72
2026-03-10,2026-03-10,-193.73,CHF,Throughput Vendor 33 AG,Throughput payment 1073,THR-1073,51073.73
2026-03-11,2026-03-11,-194.74,CHF,Throughput Vendor 34 AG,Throughput payment 1074,THR-1074,51074.74
2026-03-12,2026-03-12,1075.75,CHF,Throughput Vendor 35 AG,Throughput payment 1075,THR-1075,51075.75
2026-03-13,2026-03-13,-196.76,CHF,Throughput Vendor 36 AG,Throughput payment 1076,THR-1076,51076.76
2026-03-14,2026-03-14,-197.77,CHF,Throughput Vendor 37 AG,Throughput payment 1077,THR-1077,51077.77
2026-03-15,2026-03-15,-198.78,CHF,Throughput Vendor 38 AG,Throughput payment 1078,THR-1078,51078.78
2026-03-16,2026-03-16,-199.79,CHF,Throughput Vendor 39 AG,Throughput payment 1079,THR-1079,51079.79
2026-03-17,2026-03-17,1080.80,CHF,Throughput Vendor 40 AG,Throughput payment 1080,THR-1080,51080.80
2026-03-18,2026-03-18,-21.81,CHF,Throughput Vendor 41 AG,Throughput payment 1081,THR-1081,51081.81
2026-03-19,2026-03-19,-22.82,CHF,Throughput Vendor 42 AG,Throughput payment 1082,THR-1082,51082.82
2026-03-20,2026-03-20,-23.83,CHF,Throughput Vendor 43 AG,Throughput payment 1083,THR-1083,51083.83
2026-03-21,2026-03-21,-24.84,CHF,Throughput Vendor 44 AG,Throughput payment 1084,THR-1084,51084.84
2026-03-22,2026-03-22,1085.85,CHF,Throughput Vendor 45 AG,Throughput payment 1085,THR-1085,51085.85
2026-03-23,2026-03-23,-26.86,CHF,Throughput Vendor 46 AG,Throughput payment 1086,THR-1086,51086.86
2026-03-24,2026-03-24,-27.87,CHF,Throughput Vendor 47 AG,Throughput payment 1087,THR-1087,51087.87
2026-03-25,2026-03-25,-28.88,CHF,Throughput Vendor 48 AG,Throughput payment 1088,THR-1088,51088.88
2026-03-26,2026-03-26,-29.89,CHF,Throughput Vendor 49 AG,Throughput payment 1089,THR-1089,51089.89
2026-03-27,2026-03-27,1090.90,CHF,Throughput Vendor 50 AG,Throughput payment 1090,THR-1090,51090.90
2026-03-28,2026-03-28,-31.91,CHF,Throughput Vendor 51 AG,Throughput payment 1091,THR-1091,51091.91
2026-04-01,2026-04-01,-32.92,CHF,Throughput Vendor 52 AG,Throughput payment 1092,THR-1092,51092.92
2026-04-02,2026-04-02,-33.93,CHF,Throughput Vendor 53 AG,Throughput payment 1093,THR-1093,51093.93
2026-04-03,2026-04-03,-34.94,CHF,Throughput Vendor 54 AG,Throughput payment 1094,THR-1094,51094.94
2026-04-04,2026-04-04,1095.95,CHF,Throughput Vendor 55 AG,Throughput payment 1095,THR-1095,51095.95
2026-04-05,2026-04-05,-36.96,CHF,Throughput Vendor 56 AG,Throughput payment 1096,THR-1096,51096.96
2026-04-06,2026-04-06,-37.97,CHF,Throughput Vendor 57 AG,Throughput payment 1097,THR-1097,51097.97
2026-04-07,2026-04-07,-38.98,CHF,Throughput Vendor 58 AG,Throughput payment 1098,THR-1098,51098.98
2026-04-08,2026-04-08,-39.99,CHF,Throughput Vendor 59 AG,Throughput payment 1099,THR-1099,51099.99
